match_id,date,home,away,hgoals,agoals,side,xg,league,season
466,2016-08-13T18:00:00Z,Southampton,Watford,1,1,h,0.013602629303932,EPL,2016
466,2016-08-13T18:00:00Z,Southampton,Watford,1,1,h,0.019803738221526,EPL,2016
466,2016-08-13T18:00:00Z,Southampton,Watford,1,1,h,0.038596145808697,EPL,2016
466,2016-08-13T18:00:00Z,Southampton,Watford,1,1,a,0.102649994194508,EPL,2016
466,2016-08-13T18:00:00Z,Southampton,Watford,1,1,a,0.022191651165485,EPL,2016
466,2016-08-13T18:00:00Z,Southampton,Watford,1,1,a,0.019499672576785,EPL,2016
466,2016-08-13T18:00:00Z,Southampton,Watford,1,1,a,0.015039609745145,EPL,2016
466,2016-08-13T18:00:00Z,Southampton,Watford,1,1,a,0.020664975047112,EPL,2016
467,2016-08-13T20:30:00Z,Manchester City,Sunderland,2,1,h,0.761168837547302,EPL,2016
467,2016-08-13T20:30:00Z,Manchester City,Sunderland,2,1,h,0.050391811877489,EPL,2016
467,2016-08-13T20:30:00Z,Manchester City,Sunderland,2,1,h,0.023727485910058,EPL,2016
467,2016-08-13T20:30:00Z,Manchester City,Sunderland,2,1,h,0.056425366550684,EPL,2016
467,2016-08-13T20:30:00Z,Manchester City,Sunderland,2,1,h,0.024699095636606,EPL,2016
467,2016-08-13T20:30:00Z,Manchester City,Sunderland,2,1,h,0.051787097007036,EPL,2016
467,2016-08-13T20:30:00Z,Manchester City,Sunderland,2,1,h,0.018819520249963,EPL,2016
467,2016-08-13T20:30:00Z,Manchester City,Sunderland,2,1,h,0.03847498819232,EPL,2016
467,2016-08-13T20:30:00Z,Manchester City,Sunderland,2,1,h,0.084198005497456,EPL,2016
467,2016-08-13T20:30:00Z,Manchester City,Sunderland,2,1,h,0.112870648503304,EPL,2016
467,2016-08-13T20:30:00Z,Manchester City,Sunderland,2,1,h,0.125143364071846,EPL,2016
467,2016-08-13T20:30:00Z,Manchester City,Sunderland,2,1,h,0.064540825784206,EPL,2016
467,2016-08-13T20:30:00Z,Manchester City,Sunderland,2,1,h,0.02590199187398,EPL,2016
467,2016-08-13T20:30:00Z,Manchester City,Sunderland,2,1,h,0.014119744300842,EPL,2016
467,2016-08-13T20:30:00Z,Manchester City,Sunderland,2,1,h,0.021597560495138,EPL,2016
467,2016-08-13T20:30:00Z,Manchester City,Sunderland,2,1,h,0.480926513671875,EPL,2016
467,2016-08-13T20:30:00Z,Manchester City,Sunderland,2,1,a,0.057913191616535,EPL,2016
467,2016-08-13T20:30:00Z,Manchester City,Sunderland,2,1,a,0.108059830963612,EPL,2016
467,2016-08-13T20:30:00Z,Manchester City,Sunderland,2,1,a,0.02384221367538,EPL,2016
467,2016-08-13T20:30:00Z,Manchester City,Sunderland,2,1,a,0.037367351353169,EPL,2016
467,2016-08-13T20:30:00Z,Manchester City,Sunderland,2,1,a,0.456911504268646,EPL,2016
467,2016-08-13T20:30:00Z,Manchester City,Sunderland,2,1,a,0.395435452461243,EPL,2016
467,2016-08-13T20:30:00Z,Manchester City,Sunderland,2,1,a,0.019236730411649,EPL,2016
467,2016-08-13T20:30:00Z,Manchester City,Sunderland,2,1,a,0,EPL,2016
468,2016-08-14T16:30:00Z,Bournemouth,Manchester United,1,3,h,0.077015608549118,EPL,2016
468,2016-08-14T16:30:00Z,Bournemouth,Manchester United,1,3,h,0.018197843804956,EPL,2016
468,2016-08-14T16:30:00Z,Bournemouth,Manchester United,1,3,h,0.014859315939248,EPL,2016
468,2016-08-14T16:30:00Z,Bournemouth,Manchester United,1,3,h,0.107239179313183,EPL,2016
468,2016-08-14T16:30:00Z,Bournemouth,Manchester United,1,3,h,0.089258447289467,EPL,2016
468,2016-08-14T16:30:00Z,Bournemouth,Manchester United,1,3,h,0.060668520629406,EPL,2016
468,2016-08-14T16:30:00Z,Bournemouth,Manchester United,1,3,h,0.081629239022732,EPL,2016
468,2016-08-14T16:30:00Z,Bournemouth,Manchester United,1,3,h,0.016873691231012,EPL,2016
468,2016-08-14T16:30:00Z,Bournemouth,Manchester United,1,3,h,0.058084852993488,EPL,2016
468,2016-08-14T16:30:00Z,Bournemouth,Manchester United,1,3,a,0.031526908278465,EPL,2016
468,2016-08-14T16:30:00Z,Bournemouth,Manchester United,1,3,a,0.100516676902771,EPL,2016
468,2016-08-14T16:30:00Z,Bournemouth,Manchester United,1,3,a,0.020300261676312,EPL,2016
468,2016-08-14T16:30:00Z,Bournemouth,Manchester United,1,3,a,0.302175939083099,EPL,2016
468,2016-08-14T16:30:00Z,Bournemouth,Manchester United,1,3,a,0.553736329078674,EPL,2016
468,2016-08-14T16:30:00Z,Bournemouth,Manchester United,1,3,a,0.454922884702683,EPL,2016
468,2016-08-14T16:30:00Z,Bournemouth,Manchester United,1,3,a,0.064664050936699,EPL,2016
468,2016-08-14T16:30:00Z,Bournemouth,Manchester United,1,3,a,0.39349764585495,EPL,2016
468,2016-08-14T16:30:00Z,Bournemouth,Manchester United,1,3,a,0.110329434275627,EPL,2016
468,2016-08-14T16:30:00Z,Bournemouth,Manchester United,1,3,a,0.015263153240085,EPL,2016
468,2016-08-14T16:30:00Z,Bournemouth,Manchester United,1,3,a,0.056886155158281,EPL,2016
469,2016-08-14T19:00:00Z,Arsenal,Liverpool,3,4,h,0.06948085129261,EPL,2016
469,2016-08-14T19:00:00Z,Arsenal,Liverpool,3,4,h,0.007341036107391,EPL,2016
469,2016-08-14T19:00:00Z,Arsenal,Liverpool,3,4,h,0.761168837547302,EPL,2016
469,2016-08-14T19:00:00Z,Arsenal,Liverpool,3,4,h,0.072122663259506,EPL,2016
469,2016-08-14T19:00:00Z,Arsenal,Liverpool,3,4,h,0.05512835457921,EPL,2016
469,2016-08-14T19:00:00Z,Arsenal,Liverpool,3,4,h,0.012844755314291,EPL,2016
469,2016-08-14T19:00:00Z,Arsenal,Liverpool,3,4,h,0.066608309745789,EPL,2016
469,2016-08-14T19:00:00Z,Arsenal,Liverpool,3,4,h,0.018180636689067,EPL,2016
469,2016-08-14T19:00:00Z,Arsenal,Liverpool,3,4,h,0.119092039763927,EPL,2016
469,2016-08-14T19:00:00Z,Arsenal,Liverpool,3,4,a,0.029306922107935,EPL,2016
469,2016-08-14T19:00:00Z,Arsenal,Liverpool,3,4,a,0.085599564015865,EPL,2016
469,2016-08-14T19:00:00Z,Arsenal,Liverpool,3,4,a,0.044119726866484,EPL,2016
469,2016-08-14T19:00:00Z,Arsenal,Liverpool,3,4,a,0.060680467635393,EPL,2016
469,2016-08-14T19:00:00Z,Arsenal,Liverpool,3,4,a,0.074213832616806,EPL,2016
469,2016-08-14T19:00:00Z,Arsenal,Liverpool,3,4,a,0.024110995233059,EPL,2016
469,2016-08-14T19:00:00Z,Arsenal,Liverpool,3,4,a,0.050810534507036,EPL,2016
469,2016-08-14T19:00:00Z,Arsenal,Liverpool,3,4,a,0.043230392038822,EPL,2016
469,2016-08-14T19:00:00Z,Arsenal,Liverpool,3,4,a,0.303112506866455,EPL,2016
469,2016-08-14T19:00:00Z,Arsenal,Liverpool,3,4,a,0.069237962365151,EPL,2016
469,2016-08-14T19:00:00Z,Arsenal,Liverpool,3,4,a,0.365368127822876,EPL,2016
469,2016-08-14T19:00:00Z,Arsenal,Liverpool,3,4,a,0.141751825809479,EPL,2016
